,bitcoinClose,ethereumClose,xrpClose,litecoinClose,tetherClose,date
851,7902.09,502.89,0.656933,132.93,0.998556,2018-04-17
852,8058.67,511.15,0.663297,128.34,0.997592,2018-04-16
853,8329.11,531.7,0.682534,132.04,0.998602,2018-04-15
854,7986.24,501.48,0.632184,126.29,0.9997659999999999,2018-04-14
855,7895.96,492.73,0.638087,125.35,0.9988950000000001,2018-04-13
856,7889.25,492.94,0.628737,129.34,0.9968309999999999,2018-04-12
857,6968.32,430.54,0.539506,118.29,1.0,2018-04-11
858,6834.76,414.24,0.49193100000000006,114.26,0.9973559999999999,2018-04-10
859,6770.73,398.53,0.49185500000000004,114.99,0.997555,2018-04-09
860,7023.52,400.51,0.500398,117.67,0.9968090000000001,2018-04-08
861,6911.09,385.31,0.487867,116.26,0.9996440000000001,2018-04-07
862,6636.32,370.29,0.47643100000000005,113.15,1.0,2018-04-06
863,6811.47,383.23,0.49580100000000005,119.13,1.0,2018-04-05
864,6853.84,380.54,0.501631,118.41,1.0,2018-04-04
865,7456.11,416.89,0.558044,134.47,1.0,2018-04-03
866,7083.8,386.42,0.500688,119.31,1.0,2018-04-02
867,6844.23,379.61,0.48508100000000004,115.22,0.9998100000000001,2018-04-01
868,6973.53,396.46,0.512353,116.61,1.0,2018-03-31
869,6890.52,394.64,0.5095649999999999,118.6,0.998943,2018-03-30
870,7165.7,385.97,0.5115109999999999,114.68,0.9986229999999999,2018-03-29
871,7954.48,446.28,0.578002,131.75,0.9992040000000001,2018-03-28
872,7833.04,450.12,0.577917,135.78,1.0,2018-03-27
873,8209.4,489.95,0.599463,149.22,1.0,2018-03-26
874,8495.78,524.29,0.641875,160.08,0.9996860000000001,2018-03-25
875,8668.12,526.44,0.641265,159.63,1.01,2018-03-24
876,8879.62,539.62,0.643174,167.83,0.9902350000000001,2018-03-23
877,8728.47,539.7,0.6627430000000001,163.67,0.9989819999999999,2018-03-22
878,8929.28,561.73,0.6936640000000001,169.05,0.999244,2018-03-21
879,8913.47,557.17,0.709808,168.82,0.9968319999999999,2018-03-20
880,8630.65,556.73,0.74908,161.14,0.989867,2018-03-19
881,8223.68,538.64,0.6587770000000001,154.07,1.0,2018-03-18
882,7916.88,552.78,0.6378560000000001,152.97,1.0,2018-03-17
883,8338.35,601.67,0.68926,165.45,0.998551,2018-03-16
884,8300.86,611.3,0.6972689999999999,164.48,1.0,2018-03-15
885,8269.81,614.29,0.701902,161.1,1.0,2018-03-14
886,9194.85,690.83,0.7897109999999999,175.78,0.999843,2018-03-13
887,9205.12,699.83,0.801048,178.23,1.0,2018-03-12
888,9578.63,723.34,0.8311219999999999,188.95,1.0,2018-03-11
889,8866.0,686.89,0.7966270000000001,177.73,1.01,2018-03-10
890,9337.55,728.92,0.8497610000000001,187.17,1.0,2018-03-09
891,9395.01,704.6,0.825857,176.51,1.01,2018-03-08
892,9965.57,752.83,0.87121,185.84,1.0,2018-03-07
893,10779.9,816.95,0.9228870000000001,196.6,1.0,2018-03-06
894,11573.3,853.68,0.959368,211.18,0.998864,2018-03-05
895,11512.6,866.68,1.01,213.8,0.997612,2018-03-04
896,11489.7,857.22,0.907804,210.64,1.0,2018-03-03
897,11086.4,856.85,0.9101440000000001,212.56,0.9997299999999999,2018-03-02
898,10951.0,872.2,0.9283469999999999,209.75,1.0,2018-03-01
899,10397.9,855.2,0.904583,202.9,0.9989030000000001,2018-02-28
900,10725.6,878.27,0.947305,216.6,1.0,2018-02-27
901,10366.7,869.32,0.956859,220.96,0.999561,2018-02-26
902,9664.73,844.81,0.9434870000000001,220.48,1.0,2018-02-25
903,9813.07,840.52,0.9544020000000001,209.42,1.0,2018-02-24
904,10301.1,864.19,0.9988549999999999,209.31,1.0,2018-02-23
905,10005.0,812.84,0.941788,195.31,1.0,2018-02-22
906,10690.4,849.97,1.02,213.35,1.0,2018-02-21
907,11403.7,895.37,1.09,232.85,1.0,2018-02-20
908,11225.3,943.86,1.14,223.06,1.0,2018-02-19
909,10551.8,923.92,1.12,215.74,1.01,2018-02-18
910,11112.7,974.11,1.2,229.46,1.0,2018-02-17
911,10233.9,944.21,1.14,230.12,1.0,2018-02-16
912,10166.4,936.98,1.15,225.43,1.01,2018-02-15
913,9494.63,923.56,1.14,213.36,1.0,2018-02-14
914,8598.31,845.26,1.03,159.55,1.0,2018-02-13
915,8926.57,868.71,1.08,161.57,1.0,2018-02-12
916,8129.97,814.66,1.0,148.99,0.999251,2018-02-11
917,8621.9,860.41,1.07,155.59,1.0,2018-02-10
918,8736.98,883.86,0.954428,163.95,1.0,2018-02-09
919,8265.59,817.81,0.8052630000000001,149.47,1.02,2018-02-08
920,7621.3,757.07,0.723895,138.2,1.0,2018-02-07
921,7754.0,793.12,0.776393,142.99,1.01,2018-02-06
922,6955.27,697.95,0.6917989999999999,125.33,0.996308,2018-02-05
923,8277.01,834.68,0.815703,148.02,1.01,2018-02-04
924,9174.91,964.02,0.9240430000000001,160.25,1.0,2018-02-03
925,8830.75,915.78,0.884784,131.38,0.9907469999999999,2018-02-02
926,9170.54,1036.79,0.9625299999999999,142.3,0.9869389999999999,2018-02-01
927,10221.1,1118.31,1.16,163.35,0.990274,2018-01-31
928,10106.3,1071.13,1.14,165.28,0.9864860000000001,2018-01-30
929,11296.4,1182.36,1.32,181.66,0.9953190000000001,2018-01-29
930,11786.3,1246.01,1.4,193.87,0.98879,2018-01-28
931,11440.7,1107.07,1.22,180.89,0.993325,2018-01-27
932,11171.4,1055.17,1.22,176.73,1.0,2018-01-26
933,11259.4,1056.03,1.31,180.27,0.9995950000000001,2018-01-25
934,11359.4,1058.78,1.36,179.99,0.997484,2018-01-24
935,10868.4,986.23,1.34,177.81,1.01,2018-01-23
936,10931.4,1003.26,1.36,180.01,1.01,2018-01-22
937,11600.1,1049.58,1.38,190.42,0.9998610000000001,2018-01-21
938,12899.2,1155.15,1.58,211.02,1.0,2018-01-20
939,11607.4,1039.1,1.55,192.96,1.0,2018-01-19
940,11474.9,1036.28,1.6,192.84,1.02,2018-01-18
941,11188.6,1014.25,1.31,186.52,1.01,2018-01-17
942,11490.5,1053.69,1.18,188.33,1.03,2018-01-16
943,13819.8,1291.92,1.68,232.77,1.01,2018-01-15
944,13772.0,1366.77,1.86,238.68,1.02,2018-01-14
945,14360.2,1396.42,2.02,259.19,1.0,2018-01-13
946,13980.6,1273.2,2.04,236.86,1.01,2018-01-12
947,13405.8,1154.93,1.95,229.37,1.0,2018-01-11
948,14973.3,1255.82,1.97,250.52,1.0,2018-01-10
949,14595.4,1299.74,2.1,247.04,1.01,2018-01-09
950,15170.1,1148.53,2.46,255.76,1.01,2018-01-08
951,16477.6,1153.17,3.38,288.45,1.0,2018-01-07
952,17527.0,1041.68,3.09,296.45,1.01,2018-01-06
953,17429.5,997.72,3.05,249.27,0.998634,2018-01-05
954,15599.2,980.92,3.2,241.37,1.0,2018-01-04
955,15201.0,962.72,3.11,245.37,1.01,2018-01-03
956,14982.1,884.44,2.48,255.68,1.0,2018-01-02
957,13657.2,772.64,2.39,229.03,1.01,2018-01-01
958,14156.4,756.73,2.3,232.1,1.01,2017-12-31
959,12952.2,717.26,2.16,218.96,1.02,2017-12-30
960,14656.2,753.59,2.21,245.5,1.01,2017-12-29
961,14606.5,737.02,1.43,249.93,1.01,2017-12-28
962,15838.5,762.84,1.4,272.17,1.0,2017-12-27
963,16099.8,773.84,1.19,286.5,1.0,2017-12-26
964,14026.6,765.83,1.12,273.39,1.01,2017-12-25
965,13925.8,694.15,1.04,275.98,1.02,2017-12-24
966,14699.2,719.39,1.17,288.27,1.05,2017-12-23
967,13831.8,674.86,1.14,264.93,1.02,2017-12-22
968,15802.9,821.06,1.19,317.46,1.01,2017-12-21
969,16624.6,819.09,0.775964,314.62,1.0,2017-12-20
970,17776.7,826.82,0.791257,350.25,1.01,2017-12-19
971,19114.2,794.65,0.778407,358.34,1.01,2017-12-18
972,19140.8,719.97,0.728366,318.72,1.01,2017-12-17
973,19497.4,696.21,0.758642,298.97,1.01,2017-12-16
974,17706.9,684.45,0.756181,299.78,1.02,2017-12-15
975,16564.0,695.82,0.8642629999999999,279.33,1.01,2017-12-14
976,16408.2,702.77,0.471063,302.6,1.03,2017-12-13
977,17415.4,651.43,0.373541,316.16,1.08,2017-12-12
978,16936.8,515.14,0.251691,214.2,1.02,2017-12-11
979,15455.4,441.72,0.237333,148.66,1.02,2017-12-10
980,15178.2,473.5,0.24470799999999998,155.24,1.02,2017-12-09
981,16569.4,456.03,0.252125,124.85,1.02,2017-12-08
982,17899.7,434.41,0.222823,98.29,1.03,2017-12-07
983,14291.5,428.59,0.232544,100.35,1.01,2017-12-06
984,11916.7,463.28,0.24610100000000001,102.4,1.0,2017-12-05
985,11657.2,470.2,0.253571,104.24,1.0,2017-12-04
986,11323.2,465.85,0.252558,101.26,1.0,2017-12-03
987,11074.6,463.45,0.255492,100.28,0.999654,2017-12-02
988,10975.6,466.54,0.25569899999999995,99.0,1.01,2017-12-01
989,10233.6,447.11,0.25087800000000005,88.33,1.01,2017-11-30
990,9888.61,427.52,0.24306399999999997,85.57,0.990606,2017-11-29
991,10058.8,472.9,0.299152,96.03,1.0,2017-11-28
992,9818.35,480.36,0.253927,91.6,1.0,2017-11-27
993,9330.55,471.33,0.24881799999999998,85.93,1.01,2017-11-26
994,8790.92,466.28,0.252393,88.82,1.01,2017-11-25
995,8253.69,474.91,0.244642,77.97,1.0,2017-11-24
996,8038.77,410.17,0.242402,73.22,0.9946309999999999,2017-11-23
997,8253.55,380.65,0.23885900000000002,71.89,1.0,2017-11-22
998,8071.26,360.4,0.233271,70.03,0.9960469999999999,2017-11-21
999,8200.64,366.73,0.23875900000000003,72.25,1.0,2017-11-20
1000,8036.49,354.39,0.231016,71.59,1.0,2017-11-19
1001,7790.15,347.61,0.228627,69.64,1.0,2017-11-18
1002,7708.99,332.39,0.226581,67.57,1.0,2017-11-17
1003,7871.69,330.92,0.227107,71.06,1.0,2017-11-16
1004,7315.54,333.36,0.212956,63.82,1.0,2017-11-15
1005,6635.75,337.63,0.209825,62.68,1.01,2017-11-14
1006,6559.49,316.72,0.203442,61.4,1.01,2017-11-13
1007,5950.07,307.91,0.19733900000000001,59.01,1.01,2017-11-12
1008,6357.6,314.68,0.21043,62.3,1.01,2017-11-11
1009,6618.14,299.25,0.206483,59.26,1.01,2017-11-10
1010,7143.58,320.88,0.21748800000000001,64.27,1.01,2017-11-09
1011,7459.69,309.07,0.217437,62.57,1.01,2017-11-08
1012,7144.38,294.66,0.21035399999999999,61.3,1.01,2017-11-07
1013,7022.76,298.89,0.20599,55.17,1.0,2017-11-06
1014,7407.41,296.26,0.20205499999999998,54.75,0.9988,2017-11-05
1015,7379.95,300.47,0.20375,55.04,1.0,2017-11-04
1016,7207.76,305.71,0.20813299999999998,56.18,1.01,2017-11-03
1017,7078.5,287.43,0.20586100000000002,54.74,1.0,2017-11-02
1018,6767.31,291.69,0.194124,53.18,1.0,2017-11-01
1019,6468.4,305.88,0.200558,55.75,1.0,2017-10-31
1020,6130.53,307.75,0.202711,56.39,1.0,2017-10-30
1021,6153.85,305.09,0.202785,57.11,1.0,2017-10-29
1022,5753.09,296.3,0.201835,54.69,1.0,2017-10-28
1023,5780.9,297.42,0.202785,55.33,1.0,2017-10-27
1024,5904.83,296.53,0.203628,55.74,0.999868,2017-10-26
1025,5750.8,297.92,0.204604,56.49,1.0,2017-10-25
1026,5526.64,298.33,0.206644,55.96,1.0,2017-10-24
1027,5930.32,286.95,0.196928,54.92,0.9965360000000001,2017-10-23
1028,6008.42,295.45,0.204177,56.81,1.0,2017-10-22
1029,6031.6,300.19,0.21101599999999998,58.2,1.0,2017-10-21
1030,6011.45,304.01,0.210549,60.33,1.0,2017-10-20
1031,5708.52,308.09,0.21515,59.74,1.0,2017-10-19
1032,5590.69,314.32,0.21852,60.73,1.0,2017-10-18
1033,5605.51,317.08,0.232064,59.48,0.9993350000000001,2017-10-17
1034,5725.59,333.38,0.256232,64.62,0.9980100000000001,2017-10-16
1035,5678.19,336.6,0.26398299999999997,65.47,0.999242,2017-10-15
1036,5831.79,339.63,0.25732,63.95,0.9997090000000001,2017-10-14
1037,5647.21,338.76,0.26048899999999997,59.43,1.0,2017-10-13
1038,5446.91,304.14,0.248414,60.11,0.997423,2017-10-12
1039,4826.48,303.46,0.264439,50.89,0.998625,2017-10-11
1040,4781.99,299.87,0.260733,50.72,0.999441,2017-10-10
1041,4772.02,297.39,0.251825,50.16,0.9997799999999999,2017-10-09
1042,4610.48,308.61,0.279944,53.14,0.998442,2017-10-08
1043,4426.89,311.12,0.23861,52.58,0.9993200000000001,2017-10-07
1044,4370.81,308.59,0.234039,52.12,1.0,2017-10-06
1045,4328.41,295.86,0.23701599999999998,51.67,1.0,2017-10-05
1046,4229.36,292.66,0.21477399999999996,51.4,1.0,2017-10-04
1047,4317.48,292.46,0.203318,52.35,1.0,2017-10-03
1048,4409.32,297.48,0.202676,53.38,1.0,2017-10-02
1049,4403.74,302.34,0.20653200000000002,54.54,0.9999239999999999,2017-10-01
1050,4338.71,301.46,0.197529,55.14,0.9964879999999999,2017-09-30
1051,4163.07,291.47,0.193606,52.62,0.999863,2017-09-29
1052,4174.73,299.15,0.196131,54.09,1.0,2017-09-28
1053,4200.67,306.47,0.203299,56.28,1.0,2017-09-27
1054,3892.35,287.44,0.186119,51.55,1.0,2017-09-26
1055,3926.07,292.33,0.18148699999999998,51.58,1.0,2017-09-25
1056,3682.84,282.48,0.175787,47.62,1.0,2017-09-24
1057,3792.4,286.17,0.17788199999999998,49.27,1.0,2017-09-23
1058,3630.7,264.31,0.17351,48.09,1.0,2017-09-22
1059,3631.04,258.58,0.171754,46.61,1.0,2017-09-21
1060,3905.95,283.74,0.182078,51.73,1.0,2017-09-20
1061,3924.97,282.8,0.184041,52.84,1.0,2017-09-19
1062,4065.2,293.5,0.18976800000000002,55.53,1.0,2017-09-18
1063,3582.88,251.75,0.178393,48.49,1.01,2017-09-17
1064,3625.04,246.52,0.179082,48.26,1.0,2017-09-16
1065,3637.52,250.46,0.181358,48.21,1.01,2017-09-15
1066,3154.95,213.91,0.164167,41.58,1.0,2017-09-14
1067,3882.59,277.11,0.20077799999999998,61.73,1.0,2017-09-13
1068,4130.81,291.46,0.20930300000000002,64.23,1.01,2017-09-12
1069,4161.27,294.53,0.214441,66.04,1.0,2017-09-11
1070,4122.94,288.75,0.213031,61.61,1.01,2017-09-10
1071,4226.06,294.4,0.209995,66.01,1.0,2017-09-09
1072,4228.75,296.5,0.21151799999999998,67.79,1.01,2017-09-08
1073,4599.88,329.43,0.22364,78.48,1.0,2017-09-07
1074,4597.12,334.34,0.22618600000000003,80.11,1.01,2017-09-06
1075,4376.53,312.99,0.215189,71.29,1.0,2017-09-05
1076,4236.31,295.17,0.20496799999999998,65.21,1.03,2017-09-04
1077,4582.96,347.48,0.22881100000000001,76.84,1.0,2017-09-03
1078,4578.77,348.98,0.226669,79.02,1.02,2017-09-02
1079,4892.01,387.74,0.248479,86.04,1.0,2017-09-01
1080,4703.39,383.04,0.25563,71.06,1.0,2017-08-31
1081,4565.3,378.48,0.228006,64.17,1.0,2017-08-30
1082,4579.02,370.67,0.21856399999999998,63.17,1.0,2017-08-29
1083,4382.66,347.75,0.22450799999999999,62.36,1.0,2017-08-28
1084,4382.88,347.89,0.202995,61.16,1.0,2017-08-27
1085,4352.4,333.88,0.212577,51.75,0.9989319999999999,2017-08-26
1086,4371.6,331.92,0.21782800000000002,51.18,1.0,2017-08-25
1087,4334.68,325.61,0.21895799999999999,50.19,1.0,2017-08-24
1088,4151.52,317.52,0.246827,53.25,1.0,2017-08-23
1089,4100.52,314.79,0.23928600000000003,46.73,1.01,2017-08-22
1090,4001.74,321.59,0.191918,47.94,0.9992629999999999,2017-08-21
1091,4087.66,301.43,0.158735,46.23,0.9966290000000001,2017-08-20
1092,4193.7,297.47,0.155057,45.48,1.0,2017-08-19
1093,4160.62,295.59,0.158883,47.28,1.01,2017-08-18
1094,4331.69,301.46,0.157498,43.91,1.01,2017-08-17
1095,4376.63,302.27,0.160431,44.15,1.0,2017-08-16
1096,4181.93,289.82,0.161221,43.31,1.0,2017-08-15
1097,4325.13,300.1,0.169991,45.8,0.9981629999999999,2017-08-14
1098,4073.26,298.06,0.16809200000000002,45.81,0.998616,2017-08-13
1099,3884.71,310.6,0.173853,46.43,1.0,2017-08-12
1100,3650.62,308.86,0.179307,47.1,1.0,2017-08-11
1101,3381.28,295.89,0.180399,46.5,0.992991,2017-08-10
1102,3342.47,296.03,0.182947,48.01,1.0,2017-08-09
1103,3419.94,296.77,0.19258599999999998,48.63,1.0,2017-08-08
1104,3378.94,269.18,0.179021,45.8,0.9962540000000001,2017-08-07
1105,3213.94,261.57,0.180444,45.1,1.0,2017-08-06
1106,3252.91,256.51,0.18473699999999998,46.86,0.9983139999999999,2017-08-05
1107,2895.89,223.07,0.173743,43.45,1.0,2017-08-04
1108,2804.73,225.34,0.174612,42.86,0.969304,2017-08-03
1109,2710.67,219.95,0.17311300000000002,42.13,1.0,2017-08-02
1110,2718.26,226.77,0.177053,43.04,0.996819,2017-08-01
1111,2875.34,203.87,0.16738599999999998,43.02,1.0,2017-07-31
1112,2757.18,197.98,0.165082,40.42,0.998868,2017-07-30
1113,2726.45,205.79,0.169871,41.12,0.996619,2017-07-29
1114,2809.01,193.12,0.165937,40.61,1.0,2017-07-28
1115,2671.78,204.32,0.173457,42.14,0.997275,2017-07-27
1116,2529.45,203.95,0.173822,42.23,0.9969549999999999,2017-07-26
1117,2576.48,206.71,0.17810399999999998,42.24,0.9998020000000001,2017-07-25
1118,2754.86,224.71,0.192002,44.41,0.9939969999999999,2017-07-24
1119,2730.4,225.95,0.19505799999999998,44.06,0.997761,2017-07-23
1120,2810.12,229.48,0.19332,46.56,0.9932,2017-07-22
1121,2667.76,218.3,0.182608,45.76,0.997202,2017-07-21
1122,2817.6,227.26,0.18829500000000002,45.02,0.986866,2017-07-20
1123,2273.43,199.7,0.168388,40.86,1.0,2017-07-19
1124,2318.88,234.39,0.188718,44.3,0.998216,2017-07-18
1125,2228.41,193.42,0.17788900000000002,42.67,0.9968879999999999,2017-07-17
1126,1929.82,157.36,0.148056,40.91,0.9991610000000001,2017-07-16
1127,1998.86,170.65,0.17058900000000002,38.92,1.0,2017-07-15
1128,2233.34,199.66,0.190769,42.8,1.0,2017-07-14
1129,2357.9,209.73,0.200809,46.33,1.0,2017-07-13
1130,2398.84,230.77,0.205354,48.75,0.9974559999999999,2017-07-12
1131,2337.79,197.4,0.18501900000000002,45.33,1.01,2017-07-11
1132,2372.56,215.36,0.203165,46.58,1.01,2017-07-10
1133,2518.44,242.14,0.23341599999999998,49.58,1.01,2017-07-09
1134,2571.34,251.7,0.236134,52.14,0.999725,2017-07-08
1135,2518.66,245.99,0.23948000000000003,46.58,1.01,2017-07-07
1136,2608.56,270.55,0.254641,51.13,1.0,2017-07-06
1137,2601.99,268.77,0.256523,53.19,0.99646,2017-07-05
1138,2601.64,273.3,0.254709,55.33,0.998828,2017-07-04
1139,2564.06,282.9,0.259959,46.43,1.0,2017-07-03
1140,2506.47,287.99,0.259449,41.57,1.02,2017-07-02
1141,2434.55,274.6,0.254744,38.99,1.02,2017-07-01
1142,2480.84,294.92,0.26293,40.35,1.01,2017-06-30
1143,2539.32,302.88,0.265421,41.07,1.02,2017-06-29
1144,2574.79,327.93,0.280455,42.85,1.01,2017-06-28
1145,2552.45,293.09,0.276306,40.54,1.01,2017-06-27
1146,2478.45,272.69,0.27728800000000003,41.13,1.01,2017-06-26
1147,2589.41,303.25,0.298423,43.92,1.01,2017-06-25
1148,2608.72,323.7,0.31111,44.49,1.02,2017-06-24
1149,2744.91,341.74,0.31997800000000004,47.34,1.01,2017-06-23
1150,2705.41,336.37,0.297848,47.71,0.972902,2017-06-22
1151,2689.1,336.87,0.29636599999999996,47.79,0.981361,2017-06-21
1152,2721.79,359.01,0.324427,47.22,0.9752719999999999,2017-06-20
1153,2589.6,370.06,0.296068,50.32,0.9864059999999999,2017-06-19
1154,2548.29,371.46,0.2846,46.04,1.0,2017-06-18
1155,2655.88,379.41,0.268351,47.65,0.988584,2017-06-17
1156,2518.56,370.23,0.26206799999999997,35.7,1.02,2017-06-16
1157,2464.58,361.93,0.259266,30.22,1.02,2017-06-15
1158,2506.37,359.05,0.278447,30.22,1.03,2017-06-14
1159,2717.02,397.54,0.26615300000000003,30.64,1.01,2017-06-13
1160,2659.63,401.49,0.25396399999999997,29.5,1.02,2017-06-12
1161,2958.11,340.61,0.27275900000000003,33.22,1.01,2017-06-11
1162,2947.71,337.67,0.260874,30.44,1.02,2017-06-10
1163,2823.81,281.74,0.286019,29.68,1.0,2017-06-09
1164,2805.62,261.67,0.28967800000000005,30.21,1.0,2017-06-08
1165,2732.16,258.07,0.279783,28.39,1.01,2017-06-07
1166,2863.2,264.47,0.284548,30.55,1.0,2017-06-06
1167,2686.81,248.46,0.294003,30.84,1.02,2017-06-05
1168,2511.81,245.33,0.299413,27.94,1.01,2017-06-04
1169,2515.35,224.38,0.29458,27.66,1.02,2017-06-03
1170,2488.55,223.77,0.303448,28.94,1.02,2017-06-02
1171,2407.88,222.24,0.33365700000000004,28.8,1.03,2017-06-01
1172,2286.41,230.67,0.24659,25.3,1.04,2017-05-31
1173,2175.47,231.91,0.20532399999999998,24.14,1.01,2017-05-30
1174,2255.61,194.91,0.23206999999999997,25.21,1.02,2017-05-29
1175,2155.8,170.51,0.229554,24.22,1.04,2017-05-28
1176,2038.87,157.76,0.212549,23.74,1.02,2017-05-27
1177,2202.42,160.4,0.271808,23.75,1.04,2017-05-26
1178,2304.98,174.45,0.246065,29.9,1.04,2017-05-25
1179,2443.64,190.05,0.29589,34.45,1.02,2017-05-24
1180,2320.42,181.95,0.323368,32.11,1.01,2017-05-23
1181,2173.4,174.26,0.317954,25.38,1.01,2017-05-22
1182,2041.2,157.94,0.336201,26.3,1.0,2017-05-21
1183,2084.73,126.52,0.351634,27.51,0.993431,2017-05-20
1184,1987.71,129.53,0.327801,27.7,1.0,2017-05-19
1185,1888.65,96.91,0.364869,28.36,0.967143,2017-05-18
1186,1839.09,89.86,0.39413200000000004,25.4,0.9704290000000001,2017-05-17
1187,1734.45,89.44,0.34986100000000003,23.33,0.958591,2017-05-16
1188,1738.43,92.41,0.27071999999999996,25.37,0.967298,2017-05-15
1189,1808.91,90.79,0.220223,28.89,0.9811059999999999,2017-05-14
1190,1804.91,90.84,0.214878,28.91,0.973648,2017-05-13
1191,1724.24,88.66,0.20606799999999997,27.45,0.9760700000000001,2017-05-12
1192,1848.57,89.88,0.183135,30.72,0.983721,2017-05-11
1193,1787.13,89.52,0.186066,31.96,0.982,2017-05-10
1194,1755.36,91.16,0.160074,33.58,0.9704870000000001,2017-05-09
1195,1723.35,91.42,0.198212,28.96,0.96726,2017-05-08
1196,1596.71,94.01,0.141763,30.29,0.96899,2017-05-07
1197,1578.8,97.81,0.10179099999999999,28.16,0.968619,2017-05-06
1198,1555.45,94.4,0.093551,26.27,0.955601,2017-05-05
1199,1537.67,96.98,0.078914,23.39,0.945931,2017-05-04
1200,1490.09,79.72,0.060489999999999995,21.04,0.933351,2017-05-03
1201,1452.82,77.26,0.053908000000000005,15.9,0.932607,2017-05-02
1202,1421.6,76.3,0.055115,15.92,0.9358709999999999,2017-05-01
1203,1347.89,79.02,0.05160700000000001,15.71,0.9368540000000001,2017-04-30
1204,1321.79,68.38,0.052868,15.74,0.937193,2017-04-29
1205,1316.48,70.16,0.044475,14.34,0.934542,2017-04-28
1206,1317.73,62.17,0.034816,14.62,0.924351,2017-04-27
1207,1281.08,52.72,0.032797,14.85,0.92105,2017-04-26
1208,1265.49,49.89,0.032346,15.21,0.913595,2017-04-25
1209,1250.15,50.03,0.031383999999999995,14.97,0.91789,2017-04-24
1210,1207.21,48.49,0.031278,13.94,0.921333,2017-04-23
1211,1231.71,48.55,0.03177,13.06,0.9409290000000001,2017-04-22
1212,1222.05,48.22,0.032779,11.23,0.9841690000000001,2017-04-21
1213,1229.08,49.67,0.029983999999999997,10.33,0.998275,2017-04-20
1214,1210.29,48.31,0.030173000000000002,9.66,0.9995229999999999,2017-04-19
1215,1211.67,50.71,0.033184,10.32,0.999616,2017-04-18
1216,1193.91,48.3,0.033655000000000004,10.42,0.999288,2017-04-17
1217,1182.94,48.72,0.033462,10.71,0.999458,2017-04-16
1218,1172.52,49.1,0.033955,10.79,0.9999389999999999,2017-04-15
1219,1167.54,47.57,0.033779,10.39,0.998986,2017-04-14
1220,1169.28,50.22,0.034383,10.15,0.9996120000000001,2017-04-13
1221,1200.37,46.29,0.034336,10.79,0.9995620000000001,2017-04-12
1222,1205.01,43.41,0.032951999999999995,8.85,0.999843,2017-04-11
1223,1187.13,43.44,0.033598,8.92,0.9999309999999999,2017-04-10
1224,1187.87,43.27,0.03402,8.71,0.9999600000000001,2017-04-09
1225,1175.95,44.31,0.035849,9.92,0.9997159999999999,2017-04-08
1226,1176.9,42.16,0.03632,9.37,0.999873,2017-04-07
1227,1182.68,43.24,0.032665,10.25,0.9999389999999999,2017-04-06
1228,1124.78,45.3,0.035544,11.09,1.0,2017-04-05
1229,1133.25,44.64,0.037455,8.29,1.0,2017-04-04
1230,1143.81,44.36,0.033023000000000004,8.07,0.9997520000000001,2017-04-03
1231,1102.17,48.75,0.061159000000000005,7.74,1.0,2017-04-02
1232,1080.5,50.7,0.021892,6.88,0.9995860000000001,2017-04-01
1233,1071.79,50.04,0.020888999999999998,6.67,1.0,2017-03-31
1234,1026.43,52.21,0.013276,6.98,0.999986,2017-03-30
1235,1039.97,53.13,0.010101,4.19,0.9999469999999999,2017-03-29
1236,1047.15,50.77,0.009514,4.16,1.0,2017-03-28
1237,1045.77,49.67,0.009597,4.08,1.0,2017-03-27
1238,966.72,50.52,0.009545,4.06,1.0,2017-03-26
1239,972.78,51.25,0.009115999999999999,4.07,0.999916,2017-03-25
1240,937.52,53.11,0.010518000000000001,4.08,0.9998959999999999,2017-03-24
1241,1038.59,43.68,0.010582,3.98,1.0,2017-03-23
1242,1049.14,42.34,0.007301,3.94,1.0,2017-03-22
1243,1120.54,43.15,0.006909,4.01,1.0,2017-03-21
1244,1054.23,43.39,0.006975,4.03,1.0,2017-03-20
1245,1036.74,44.74,0.006912000000000001,3.96,1.0,2017-03-19
1246,973.82,34.16,0.00671,3.97,1.0,2017-03-18
1247,1100.23,46.83,0.006116,4.06,1.0,2017-03-17
1248,1187.81,46.35,0.0063939999999999995,4.24,1.0,2017-03-16
1249,1249.61,35.06,0.006314,4.16,1.0,2017-03-15
1250,1240.0,28.65,0.006381,4.06,1.0,2017-03-14
1251,1231.92,28.59,0.006385,4.17,1.0,2017-03-13
1252,1221.38,23.44,0.006255,3.84,1.0,2017-03-12
1253,1175.83,21.47,0.0062380000000000005,3.8,1.0,2017-03-11
1254,1116.72,19.33,0.006227,3.75,0.9999899999999999,2017-03-10
1255,1188.49,17.75,0.006498,3.84,0.999906,2017-03-09
1256,1150.0,16.65,0.006509,3.78,1.0,2017-03-08
1257,1223.54,18.89,0.006534000000000001,3.82,1.0,2017-03-07
1258,1272.83,19.61,0.006057,3.92,1.0,2017-03-06
1259,1267.12,19.3,0.006129,3.9,1.0,2017-03-05
1260,1255.15,18.62,0.006299,3.88,1.0,2017-03-04
1261,1274.99,19.46,0.006339,3.92,1.0,2017-03-03
1262,1251.01,19.03,0.005991,3.92,1.0,2017-03-02
1263,1222.5,17.35,0.005408,3.8,0.9999979999999999,2017-03-01
1264,1179.97,15.82,0.005536,3.77,0.99997,2017-02-28
1265,1179.97,15.4,0.005609,3.8,1.0,2017-02-27
